id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason,v32_weak_non_digital_gov,v26가드레일사유
2723,경쟁사/해외이슈,경쟁사_해외이슈,구글,기자간감회하는 윤구 구글 코리아 사장,기자간감회하는 윤구 구글 코리아 사장,뉴시스,뉴시스,"Tue, 14 Jul 2026 03:07:11 GMT",기자간감회하는 윤구 구글 코리아 사장 뉴시스,https://news.google.com/rss/articles/CBMieEFVX3lxTE4wNFBpUzhVSkt0Mkl0cXFQNk9nelk2UkJHOWR2VjRyVjZkNEVCejVOQ1JmSnNGYnBhU3FhRVVyWU55bXA2TWtTSkNraFdNZVYxaTJ1WFVUdG8wTGlrcjFud0JUS2JnLVdlUnZHNEltSk1FTTBhQmxuUtIBeEFVX3lxTE4wNFBpUzhVSkt0Mkl0cXFQNk9nelk2UkJHOWR2VjRyVjZkNEVCejVOQ1JmSnNGYnBhU3FhRVVyWU55bXA2TWtTSkNraFdNZVYxaTJ1WFVUdG8wTGlrcjFud0JUS2JnLVdlUnZHNEltSk1FTTBhQmxuUg?oc=5,google_rss_구글 when:2d,2.5,6.5,,,구글,v43_not_true_competitor,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,2.5,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,competitor_general_low_relevance:기자간감회하는 윤구 구글 코리아 사장,카카오 대외협력 관점 간접 참고,4,2,2,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_GENERAL_LOW_RELEVANCE,overseas,,카카오 대외협력 관점 간접 참고,competitor_general_low_relevance:기자간감회하는 윤구 구글 코리아 사장,competitor_general_low_relevance,,,,
3166,경쟁사/해외이슈,경쟁사_해외이슈,애플,아이폰값 45만원 오르나…AI가 부른 '메모리 대란',아이폰값 45만원 오르나 ai가 부른 메모리 대란,edaily.co.kr,이데일리,"Tue, 14 Jul 2026 00:35:35 GMT",아이폰값 45만원 오르나…AI가 부른 '메모리 대란' edaily.co.kr,https://news.google.com/rss/articles/CBMigAFBVV95cUxQVEVsblJsQ3BlMW1vQjlfYTMyallDOHFaMkwyaEdOUjhXWjF6ZlZzOS12Q0JXWjlPTjVWQlBjVWx4Z3RDSFAxRTRmby1xT3pKTURER2tPMWRMS2xhVHVxckZCcmhOT0hjdHRiNVV2WkhDV3BuQl9FTTk4Uk8xU2wzXw?oc=5,google_rss_애플 AI when:2d,2.0,11.0,ai_infrastructure_security,ai_infrastructure_security,애플,v43_not_true_competitor,,,,,,general,24.0,published_today,business_change,event:애플:ai_infrastructure_security,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,2.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,comp_overseas_platform_ai:아이폰값 45만원 오르나 ai가 부른 메모리 대란,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_platform_ai:아이폰값 45만원 오르나 ai가 부른 메모리 대란,comp_overseas_platform_ai,,,,
2609,경쟁사/해외이슈,경쟁사_해외이슈,배달의민족,"배민, 여름엔 아이스크림 통이 굿즈가 된다",배민 여름엔 아이스크림 통이 굿즈가 된다,ER 이코노믹리뷰,ER 이코노믹리뷰,"Tue, 14 Jul 2026 02:25:18 GMT","배민, 여름엔 아이스크림 통이 굿즈가 된다 ER 이코노믹리뷰",https://news.google.com/rss/articles/CBMibEFVX3lxTFA4SUFTZkFCcjBtVjVreVZmVlZCU08wdmNmdzlVdXhvZWQxcWZHNUg5bXFLS1NDRDV5Qk5CY0JybW14Q0JQdUc2LXR2WGRQTEJVYXU1S21aWDJGcmhUUlJLRlZHSnNmdkFmZTVSUw?oc=5,google_rss_배달의민족 when:2d,2.0,7.0,self_pr_promo,,배달의민족,v43_not_true_competitor,,,,,,general,24.0,published_today,general,global_incident:platform_regulation:baemin:delivery_app_fee_policy,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,2.0,,,global_incident:platform_regulation:baemin:delivery_app_fee_policy:general,global_incident:platform_regulation:baemin:delivery_app_fee_policy,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,global_incident:platform_regulation:baemin:delivery_app_fee_policy,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:baemin:delivery_app_fee_policy,comp_domestic_finance_commerce,,,,
2403,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"법원, '김범석 쿠팡 총수 지정' 효력정지…“손해 예방 필요”",법원 김범석 쿠팡 총수 지정 효력정지 손해 예방 필요,전자신문,전자신문,"Tue, 14 Jul 2026 05:26:22 GMT","법원, '김범석 쿠팡 총수 지정' 효력정지…“손해 예방 필요” 전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTE1xVFNWem1GYTFIbnBRemJCeFB2Skx6OVlEemVqeXYza3VMbFIzUXpsQTVWT0oxcTUyeUxmR0UwdFp0dzZSVVlkQlhuTllZZw?oc=5,"google_rss_""쿠팡"" when:2d",2.0,4.0,,,쿠팡,v43_not_true_competitor,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,2.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:법원 김범석 쿠팡 총수 지정 효력정지 손해 예방 필요,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:법원 김범석 쿠팡 총수 지정 효력정지 손해 예방 필요,comp_domestic_strategy,,,,
3384,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,17일부터 중국 상하이서 세계 AI 대회 개최…시진핑 개막식 기조연설,17일부터 중국 상하이서 세계 ai 대회 개최 시진핑 개막식 기조연설,KBS 뉴스,KBS 뉴스,"Mon, 13 Jul 2026 08:11:00 GMT",17일부터 중국 상하이서 세계 AI 대회 개최…시진핑 개막식 기조연설 KBS 뉴스,https://news.google.com/rss/articles/CBMiW0FVX3lxTFBhOVRER0RMX3hnUk5USDVCa2JzTGJpdldoMzNZXzh3a3JsWmY1QTJuS2hDOWNCS2JOU2tWajE5VXhmSTFNdU91T2hZbnB0YUJOam1JcnJRQUFEbkU?oc=5,google_rss_중국 AI when:2d,1.5,11.0,ai_infrastructure_security,ai_infrastructure_security,,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,1.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:17일부터 중국 상하이서 세계 ai 대회 개최 시진핑 개막식 기조연설,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,government_ai_core_policy:17일부터 중국 상하이서 세계 ai 대회 개최 시진핑 개막식 기조연설,government_ai_core_policy,,,,
1967,경쟁사/해외이슈,경쟁사_해외이슈,네이버,네이버에서 'SK FC vs FC 바이에른 뮌헨' 경기 티켓 예매한다,네이버에서 sk fc vs fc 바이에른 뮌헨 경기 티켓 예매한다,파이낸셜뉴스,파이낸셜뉴스,"Tue, 14 Jul 2026 05:43:21 GMT",네이버에서 'SK FC vs FC 바이에른 뮌헨' 경기 티켓 예매한다 파이낸셜뉴스,https://news.google.com/rss/articles/CBMiWkFVX3lxTE8yMWFFSm50b2tUUTExTWgzRXAzcU9CcWozZENydEF6RnpqcHlYNDhNV0lseUMxT0VFLXh6WjJVV0Yzd2l4bGpZWDZiM3hnTkhBbVQwRWwzRl9Xdw?oc=5,google_rss_네이버 when:2d,1.5,6.5,,,네이버,v43_not_true_competitor,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,1.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:네이버에서 sk fc vs fc 바이에른 뮌헨 경기 티켓 예매한다,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:네이버에서 sk fc vs fc 바이에른 뮌헨 경기 티켓 예매한다,comp_domestic_strategy,,,,
83,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,오리온 “진한 카카오 더한 ‘그래놀라’ 식후혈당 걱정없이 맛있게 즐기세요”,오리온 진한 카카오 더한 그래놀라 식후혈당 걱정없이 맛있게 즐기세요,catchnews.kr,catchnews.kr,"Tue, 14 Jul 2026 00:00:23 GMT",오리온 “진한 카카오 더한 ‘그래놀라’ 식후혈당 걱정없이 맛있게 즐기세요” catchnews.kr,https://news.google.com/rss/articles/CBMia0FVX3lxTE1mZTI3bkpNdldQNGl4VWk4WHZqZzdTMXlTcUNpRlRTbUQxOHM1b0pjSXRnNDI4T3ZLaFBtWFVNOWN0TGRBbFVOelZzNFBzelFMcXpicXIwMmxGakd1cnJSVjc0c184TjhWN01R0gFvQVVfeXFMUGpkYl9kb1B0WnVYeHZWaHdDc1FFbEZOM1IwRFgwcFVTX1ZmYnc2WGE0QVMzLS0zeHRpSkc4c3RjVTZpX25ZbUFzb2otODkwUVhyN3BJbWZ6VFdPbGpNOFI0M25CN201cmphdUNEREJ3?oc=5,google_rss_카카오 when:2d,1.3,10.5,,,카카오,v43_self_not_actual_actor:OFF_TOPIC,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,1.3,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:오리온 진한 카카오 더한 그래놀라 식후혈당 걱정없이 맛있게 즐기세요,카카오 대외협력 관점 간접 참고,2,2,2,,,로컬 보조 라벨,local,OFF_TOPIC,,,other,,,self_filler_reference:오리온 진한 카카오 더한 그래놀라 식후혈당 걱정없이 맛있게 즐기세요,self_filler_reference,,,,
2600,경쟁사/해외이슈,경쟁사_해외이슈,배달의민족,"배민, 배스킨라빈스 협업 세트 4종 단독 판매",배민 배스킨라빈스 협업 세트 4종 단독 판매,전자신문,전자신문,"Tue, 14 Jul 2026 00:10:27 GMT","배민, 배스킨라빈스 협업 세트 4종 단독 판매 전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTE9icGxEZ0pGOVdLZ3NKNlcyUGJpa0NLcUlRQ09mV2F3NGpJYTNrRU9kM09zekxtS19KR3Bpd3dNQ1lLRjFNUnA3SGFjNkM0UQ?oc=5,google_rss_배달의민족 when:2d,1.25,4.0,,,배달의민족,v43_not_true_competitor,,,,,,general,29.0,published_today+exclusive_breaking,general,global_incident:platform_regulation:baemin:delivery_app_fee_policy,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,1.25,,,global_incident:platform_regulation:baemin:delivery_app_fee_policy:general,global_incident:platform_regulation:baemin:delivery_app_fee_policy,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,global_incident:platform_regulation:baemin:delivery_app_fee_policy,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:baemin:delivery_app_fee_policy,comp_domestic_finance_commerce,,,,
3224,경쟁사/해외이슈,경쟁사_해외이슈,애플,"애플, 반도체·기술주 부진에도 독주",애플 반도체 기술주 부진에도 독주,한국경제,한국경제,"Tue, 14 Jul 2026 06:34:20 GMT","애플, 반도체·기술주 부진에도 독주 한국경제",https://news.google.com/rss/articles/CBMiWkFVX3lxTE1JQUJ4d3o2cXFtY2xJSFN3T2VkZjBaamR4ekpzZEhHYm9QMWRhanhrc201NnZBakZWWWpVc01oMXFZa3dWbXA3NzhFM2dYOUZkT2tMbkVRODBJUQ?oc=5,google_rss_애플 site:hankyung.com when:2d,1.0,4.0,,,애플,v43_not_true_competitor,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,1.0,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,competitor_general_low_relevance:애플 반도체 기술주 부진에도 독주,카카오 대외협력 관점 간접 참고,4,2,2,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_GENERAL_LOW_RELEVANCE,overseas,,카카오 대외협력 관점 간접 참고,competitor_general_low_relevance:애플 반도체 기술주 부진에도 독주,competitor_general_low_relevance,,,,
2436,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"법원, 김범석 쿠팡 총수 지정` 효력정지…“회복 어려운 손해 우려”",법원 김범석 쿠팡 총수 지정 효력정지 회복 어려운 손해 우려,마이데일리,마이데일리,"Tue, 14 Jul 2026 05:18:11 GMT","법원, 김범석 쿠팡 총수 지정` 효력정지…“회복 어려운 손해 우려” 마이데일리",https://news.google.com/rss/articles/CBMiYEFVX3lxTFBwVVNpWVhiNFNsVWtOYVAtZV9JS2tueVVQanFPTjNVY0t2X2ZhTnNLMDVSX2ZuRWpyV18xR2hsNEpLVFFpYWhpbE1PeWtzZ3I0NmQyZld5bURLRVZTNnBZUA?oc=5,google_rss_쿠팡 규제 when:2d,1.0,4.0,,,쿠팡,v43_not_true_competitor,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,1.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:법원 김범석 쿠팡 총수 지정 효력정지 회복 어려운 손해 우려,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:법원 김범석 쿠팡 총수 지정 효력정지 회복 어려운 손해 우려,comp_domestic_strategy,,,,
3095,경쟁사/해외이슈,경쟁사_해외이슈,애플,"삼성, 2분기 글로벌 스마트폰 점유율 1위…애플 앞서",삼성 2분기 글로벌 스마트폰 점유율 1위 애플 앞서,연합뉴스TV,연합뉴스TV,"Tue, 14 Jul 2026 00:07:00 GMT","삼성, 2분기 글로벌 스마트폰 점유율 1위…애플 앞서 연합뉴스TV",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE9fY0QtVWZEdXcwMVUtM19haXNJTGJsQ2N4QWVWX2FHVF96VURoazRQM2pTMmpXeXV5SUlLbHo0YjhXZ256VGxDTXlITk14b3FrbHRRSGMtc0IyOW1WcWMwc3JLT09vY3M?oc=5,google_rss_애플 when:2d,1.0,4.0,,,애플,v43_not_true_competitor,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,1.0,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,comp_overseas_regulation_data:삼성 2분기 글로벌 스마트폰 점유율 1위 애플 앞서,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_regulation_data:삼성 2분기 글로벌 스마트폰 점유율 1위 애플 앞서,comp_overseas_regulation_data,,,,
3100,경쟁사/해외이슈,경쟁사_해외이슈,애플,"삼성, 2분기 글로벌 스마트폰 1위 탈환…애플 제쳤다",삼성 2분기 글로벌 스마트폰 1위 탈환 애플 제쳤다,연합뉴스,연합뉴스,"Mon, 13 Jul 2026 23:45:24 GMT","삼성, 2분기 글로벌 스마트폰 1위 탈환…애플 제쳤다 연합뉴스",https://news.google.com/rss/articles/CBMiW0FVX3lxTE83cEpjcUF1eXF6TXBvY3V3YXkwNlZpSDVQQnJWUFVNTERseWRvSUVaOVNENXBCWDhWN1ZvNkhpTkU4em9hVUY5SlVSOFh3Vkl5dXU1ZGktbmFrR2PSAWBBVV95cUxOS2hueVRqRmRzZThiUUsyNVY2ejhtem9fLXZKMkZCVGsyS0JqRm5fcDc4cjA3NjVxLTdrcHFXUzR5akZpMTdBSlFUWkpoRy1rYlJ1Z2E1V1FHczFjYmx1ZXg?oc=5,google_rss_애플 when:2d,1.0,4.0,,,애플,v43_not_true_competitor,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,1.0,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,comp_overseas_regulation_data:삼성 2분기 글로벌 스마트폰 1위 탈환 애플 제쳤다,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_regulation_data:삼성 2분기 글로벌 스마트폰 1위 탈환 애플 제쳤다,comp_overseas_regulation_data,,,,
456,정부/국회,정부_국회,과학기술정보통신부,"부총리-통신3사 CEO, 22일 2차 회동…AIDC 진흥 논의 전망",부총리 통신3사 ceo 22일 2차 회동 aidc 진흥 논의 전망,전자신문,전자신문,"Mon, 13 Jul 2026 07:00:00 GMT","부총리-통신3사 CEO, 22일 2차 회동…AIDC 진흥 논의 전망 전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTE5Zb3YtbXJISVlKenZnczBDbE55NDJQR29DMUtnNkNpZ2s1dmc1LUtndmNQSnFmczItZHRKczFMaDVHNm03bGI0QTRBZnFaQQ?oc=5,google_rss_과학기술정보통신부 when:2d,1.0,-31.0,"ai_infrastructure_security,aidc_datacenter",aidc_general,,v43_not_government_policy,,,,,,general,2.0,published_yesterday+analysis_without_direct_event,analysis_feature,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,naver_telco_strategy_or_infra,Y,telco,1.0,ai_infrastructure_security,government:tech_security_policy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,국가 AI 인프라/AIDC/GPU 정책,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,국가 AI 인프라/AIDC/GPU 정책,government_ai_core_policy,,weak_gov_basis:no_public_actor_action_domain,,
85,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오뱅크, 부동산담보대출 한도·금리 조회하면 최대 6천원",카카오뱅크 부동산담보대출 한도 금리 조회하면 최대 6천원,연합뉴스,연합뉴스,"Mon, 13 Jul 2026 00:37:34 GMT","카카오뱅크, 부동산담보대출 한도·금리 조회하면 최대 6천원 연합뉴스",https://news.google.com/rss/articles/CBMiW0FVX3lxTE5jcXhHNGFBTWVDZDc5ODMxNjBsbHk1WE92VGhzcjAzTWZBcFh4cGFZSUtGbEQxRFpkVEpYcjAxMHhFWGFiWlg3VkRNUzE5Vi1RR2R2Zk9KUEZCU0XSAWBBVV95cUxQZG9lZncyeEJ1MmVLQlc0WlI1d1Q5LXRSMk9qM2FhSi0tNXJvNl9yT0tlOTVPMGRYYkdoU0V3TE5lZWRENUpqSUxxS2VKcnVQTmRNWTkzdUZKOEJGQTBlek0?oc=5,google_rss_카카오 when:2d,0.8,13.0,,,"카카오,카카오뱅크",v43_self_not_actual_actor:OFF_TOPIC,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,0.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:카카오뱅크 부동산담보대출 한도 금리 조회하면 최대 6천원,카카오 대외협력 관점 간접 참고,2,2,2,,,로컬 보조 라벨,local,OFF_TOPIC,,,other,,,self_filler_reference:카카오뱅크 부동산담보대출 한도 금리 조회하면 최대 6천원,self_filler_reference,,,,
2434,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,C&G포럼 “쿠팡 동일인 지정은 종합적인 시각으로 접근해야” - 조선비즈,c g포럼 쿠팡 동일인 지정은 종합적인 시각으로 접근해야,Chosunbiz,Chosunbiz,"Mon, 13 Jul 2026 08:29:00 GMT",C&G포럼 “쿠팡 동일인 지정은 종합적인 시각으로 접근해야” - 조선비즈 Chosunbiz,https://news.google.com/rss/articles/CBMikAFBVV95cUxNejRwOUhudXNrVHdoZC15Z05nNUNIczk1MXFPOUNYOU9DX1B1aEt1eHQ1MmxjWnlsN3Qzc2tCQ3lHR3VJV3VGeVk2NnNGd2U4Ui1ZQTFGcWZkbkpOWndweTVmUDZsZUNHbGdyU012NzM4MHp5R2N4WTJ0bjdFcFVLNlY4U05fNVBJbTVfWVNMVErSAaQBQVVfeXFMUHljN1NhSTRkaWdwYTZiaWlfMzhTN1RkcDA2NmVfTG9mcjNWN3VDNGxKNnljaUhnSGNxRDQ3UEFlRHY2a1JBLUZvNDlaa2REaXRmMm8wSG54dElFRUFjallIODg1N1VxT01jdkVENm1DTzhPR2VlNGxyeWtQdS1MOHEtU0dxNzdqM3B4WWZKTXBUajlteGV1ZE5idUgxUHp1YWlPaTU?oc=5,google_rss_쿠팡 규제 when:2d,0.75,11.0,platform_obligation,platform_obligation,쿠팡,v43_not_true_competitor,,,,,,general,19.0,published_yesterday+exclusive_breaking,general,event:쿠팡:platform_obligation,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,0.75,platform_obligation,competitor:general,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:c g포럼 쿠팡 동일인 지정은 종합적인 시각으로 접근해야,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:c g포럼 쿠팡 동일인 지정은 종합적인 시각으로 접근해야,comp_domestic_strategy,,,,
