id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v26가드레일사유,v32_weak_non_digital_gov
576,정부/국회,정부_국회,과학기술정보통신부,"라온시큐어, 업스테이지 '독파모' 컨소시엄 합류…AI 보안 맡는다 - 머니투데이",라온시큐어 업스테이지 독파모 컨소시엄 합류 ai 보안 맡는다,머니투데이,머니투데이,"Tue, 18 Aug 2026 23:25:00 GMT","라온시큐어, 업스테이지 '독파모' 컨소시엄 합류…AI 보안 맡는다 - 머니투데이 머니투데이",https://news.google.com/rss/articles/CBMibEFVX3lxTFA1UE1lbFJqNTA0ZERpcVNUcm84dDlFWlBralNVUzhPRnpuRmNBVkhQRmowMzhpdUFmSVBjVlBhaXZRbkQ2RkowNVo3SWFyRnVwX2xRN3lOWWZvbjR4aVlZMHdKSkdZZnRIZ19BY9IBbEFVX3lxTFA1UE1lbFJqNTA0ZERpcVNUcm84dDlFWlBralNVUzhPRnpuRmNBVkhQRmowMzhpdUFmSVBjVlBhaXZRbkQ2RkowNVo3SWFyRnVwX2xRN3lOWWZvbjR4aVlZMHdKSkdZZnRIZ19BYw?oc=5,google_rss_과학기술정보통신부 AI when:2d,-102.4,-20.0,"ai_infrastructure_security,phishing_security,privacy_security_reliability,strategy_mna_governance",security_general,,v43_not_government_policy,,,,,,general,24.0,published_today,direct_risk,global_incident:ai_security_policy:sector:ai_security_policy,general,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,,,,-102.4,"privacy_security_reliability,strategy_mna_governance,ai_infrastructure_security",government:tech_security_policy,global_incident:ai_security_policy:sector:ai_security_policy:announcement,global_incident:ai_security_policy:sector:ai_security_policy,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,global_incident:ai_security_policy:sector:ai_security_policy,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,global_incident:ai_security_policy:sector:ai_security_policy,government_ai_core_policy,weak_gov_basis:no_public_actor_action_domain,,
1757,정부/국회,정부_국회,스테이블코인,"해시키, 홍콩 첫 규제 스테이블코인 HKDAP로 UAE 무역결제에 활용",해시키 홍콩 첫 규제 스테이블코인 hkdap로 uae 무역결제에 활용,이코노미블록,이코노미블록,"Wed, 19 Aug 2026 00:55:00 GMT","해시키, 홍콩 첫 규제 스테이블코인 HKDAP로 UAE 무역결제에 활용 이코노미블록",https://news.google.com/rss/articles/CBMiUEFVX3lxTE41clE2anFfcGJYNUxfR0dDVVBiZzZPeW5yMFRWVVA4OTFvQi1JN1Z2NDdpN2Y2bUUxaFA3U0hzWl9KcGdGTVF6cm53b19RMHpJ?oc=5,google_rss_스테이블코인 규제 when:2d,-103.0,4.0,"digital_asset_stablecoin,policy_legislation,stablecoin",stablecoin_general,,v43_not_government_policy,,,,,,general,24.0,published_today,general,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,general,Y,"industry_basis_pass:actor=False,change=True,bridge=True",2,,,,-103.0,"policy_legislation,digital_asset_stablecoin",government:digital_asset,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy:general,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,,
3178,경쟁사/해외이슈,경쟁사_해외이슈,트럼프 행정부,"트럼프, 한국에 불만(안보로 협박)",트럼프 한국에 불만 안보로 협박,newszoom.kr,newszoom.kr,"Tue, 18 Aug 2026 18:53:00 GMT","트럼프, 한국에 불만(안보로 협박) newszoom.kr",https://news.google.com/rss/articles/CBMiREFVX3lxTE9HTDNMMVpIYzgtclkweUNGTE45elFLRWNVUDZjVWVTSWtqRzlnMG83ZTNaMjRUdVFjbUFrZGtGak9veTFi?oc=5,google_rss_트럼프 행정부 when:2d,-104.0,-76.0,,,,v43_not_true_competitor,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-104.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:트럼프 한국에 불만 안보로 협박,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,Y,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,government_general_low_relevance:트럼프 한국에 불만 안보로 협박,government_general_low_relevance,,,
1759,정부/국회,정부_국회,스테이블코인,"홍콩 규제 스테이블코인, 국경 간 무역 결제 시장에 등장",홍콩 규제 스테이블코인 국경 간 무역 결제 시장에 등장,민심뉴스,민심뉴스,"Tue, 18 Aug 2026 14:59:09 GMT","홍콩 규제 스테이블코인, 국경 간 무역 결제 시장에 등장 민심뉴스",https://news.google.com/rss/articles/CBMibEFVX3lxTE9XdV91Szd0TDRmb3pvZWJhWWEzYWNPSmIxMnhVc1RsQnFMdHdLNVZ1b2FfaGdNaThBY0NIUlRocm9SeGFOelZrcUttVEQ2NVRBSEZweGxNbXlRWXptdTZ5Y0pRbHZ4elFHd1lSOQ?oc=5,google_rss_스테이블코인 규제 when:2d,-105.0,4.0,"digital_asset_stablecoin,policy_legislation,stablecoin",stablecoin_general,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,general,Y,"industry_basis_pass:actor=False,change=True,bridge=True",2,,,,-105.0,"policy_legislation,digital_asset_stablecoin",government:digital_asset,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy:general,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,,
1702,정부/국회,정부_국회,스테이블코인,"HashKey, 홍콩 최초의 규제된 스테이블코인을 활용해 보험 및 무역 거래 결제 진행",hashkey 홍콩 최초의 규제된 스테이블코인을 활용해 보험 및 무역 거래 결제 진행,CoinDesk,CoinDesk,"Tue, 18 Aug 2026 14:03:27 GMT","HashKey, 홍콩 최초의 규제된 스테이블코인을 활용해 보험 및 무역 거래 결제 진행 CoinDesk",https://news.google.com/rss/articles/CBMi0AFBVV95cUxOTTFmRUE5SnphMGtJbjRYaGYwc0tLT1NRSFpxZDY0aDZodjU3ejVZQVdCM1k4SjlIemdjdUdhWGZBTmdLa1QwYl9FNnpxeTJXQXdkRkpIaGFKbzVONGppbkZqS3NQMEhZeTFwTFRmVVlBMTNtTkhvR1gyZHZFbXVwbElDWlJ0SlViSXVrYlNEaW4tN0tvLXFlWXFOZE1iNVBRSUNRbG1OaV96c2w0TmQ0cnFrclRlQXRVYmtsRzh4RXBHZ3BQUTY3MFNLa3JTUnR6?oc=5,google_rss_스테이블코인 when:2d,-107.0,4.0,"digital_asset_stablecoin,policy_legislation,stablecoin",stablecoin_general,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,general,Y,"industry_basis_pass:actor=False,change=True,bridge=True",2,,,,-107.0,"policy_legislation,digital_asset_stablecoin",government:digital_asset,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy:general,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,,
1720,정부/국회,정부_국회,스테이블코인,"[D-BIZ 암호화폐 뉴스] 미 재무부, GENIUS법 시행 위한 스테이블코인 규제안 제시…""결제용·투자용 구별해 규제 확실성 높인다""",d biz 암호화폐 뉴스 미 재무부 genius법 시행 위한 스테이블코인 규제안 제시 결제용 투자용 구별해 규제 확실성 높인다,데일리비즈온,데일리비즈온,"Tue, 18 Aug 2026 03:05:02 GMT","[D-BIZ 암호화폐 뉴스] 미 재무부, GENIUS법 시행 위한 스테이블코인 규제안 제시…""결제용·투자용 구별해 규제 확실성 높인다"" 데일리비즈온",https://news.google.com/rss/articles/CBMibEFVX3lxTFBHeG5HY01PQUthVVVkRTR4Qmc5Tk04UVJwV3FjejMwc014d0FnQWJfdkRvbkllUzFTNU5TUWotbTdIZzU5cUJobTB4QTZUZVdhVVU3dERPdnJiVUd2Q3JjZ0RTaUlWR0xiYU5HRA?oc=5,google_rss_스테이블코인 when:2d,-107.0,4.0,"digital_asset_stablecoin,policy_legislation,stablecoin",stablecoin_general,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,action_started,Y,"industry_basis_pass:actor=False,change=True,bridge=True",2,,,,-107.0,"policy_legislation,digital_asset_stablecoin",government:digital_asset,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy:policy_change,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,,
1010,정부/국회,정부_국회,금융위원회,"금융지주 회장 성과급, ‘수익성 넘어 건전성·AI·자본 적정성’으로 다변화",금융지주 회장 성과급 수익성 넘어 건전성 ai 자본 적정성으로 다변화,sisaworld.kr,sisaworld.kr,"Tue, 18 Aug 2026 22:44:36 GMT","금융지주 회장 성과급, ‘수익성 넘어 건전성·AI·자본 적정성’으로 다변화 sisaworld.kr",https://news.google.com/rss/articles/CBMiakFVX3lxTE9BSVBPMnNjanI3bmtLOHFvUFpMZkFJVldvX1pmT2U5WnJVTE5pMTJsaFdhT05hcnFpTTBSRXAwdkwtZmQ0d2JqblVRTXNiVDR1STdveGJnbFlHY05zcXhIRWItTGh4bG9OMVE?oc=5,google_rss_금융위원회 AI when:2d,-108.0,-2.0,"ai_infrastructure_security,financial_performance,labor_dispute,labor_negotiation",labor_pay_dispute,,v43_not_government_policy,,,,,,general,24.0,published_today,direct_risk,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-108.0,"labor_negotiation,policy_legislation,financial_performance,ai_infrastructure_security",government:tech_security_policy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:금융지주 회장 성과급 수익성 넘어 건전성 ai 자본 적정성으로 다변화,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:금융지주 회장 성과급 수익성 넘어 건전성 ai 자본 적정성으로 다변화,government_ai_core_policy,weak_gov_basis:no_public_actor_action_domain,,
1190,정부/국회,정부_국회,금융감독원,[코스닥 매물 스코프] 주인 바뀌어도 'M&A 큰손' 김병진 남는다…에이전트AI 매각 셈법,코스닥 매물 스코프 주인 바뀌어도 m a 큰손 김병진 남는다 에이전트ai 매각 셈법,딜사이트,딜사이트,"Tue, 18 Aug 2026 23:19:53 GMT",[코스닥 매물 스코프] 주인 바뀌어도 'M&A 큰손' 김병진 남는다…에이전트AI 매각 셈법 딜사이트,https://news.google.com/rss/articles/CBMiT0FVX3lxTE11SUlBOUlVQnpiR1RyYVdHMG9fNl81RmR0VG85V3hqU2pucTNSWUl5YThUbTN0dENWc1VQbENPVVZIQS1EUTltZmtZUXotUnc?oc=5,google_rss_금융감독원 AI when:2d,-108.4,-16.0,"ai_infrastructure_security,strategy_mna_governance",ai_infrastructure_security,,v43_not_government_policy,,,,,,general,24.0,published_today,direct_risk,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,,,,-108.4,"strategy_mna_governance,ai_infrastructure_security",government:tech_security_policy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:코스닥 매물 스코프 주인 바뀌어도 m a 큰손 김병진 남는다 에이전트ai 매각 셈법,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:코스닥 매물 스코프 주인 바뀌어도 m a 큰손 김병진 남는다 에이전트ai 매각 셈법,government_ai_core_policy,weak_gov_basis:no_public_actor_action_domain,,
1763,정부/국회,정부_국회,스테이블코인,"미 재무부, 미승인 스테이블코인 상장 제한 추진",미 재무부 미승인 스테이블코인 상장 제한 추진,tokenpost.kr,tokenpost.kr,"Mon, 17 Aug 2026 18:05:19 GMT","미 재무부, 미승인 스테이블코인 상장 제한 추진 tokenpost.kr",https://news.google.com/rss/articles/CBMiWEFVX3lxTE5YWEYyYlpFZ0F4bWRady1uWDhvVGQ2VzdPbDRQMExhLVJXUVpySzVVQ1dCZ3AtalEyUWZUZ1dpdWYtZ0ZLdFY5NTQ5emdLOVJkNXVnU1I4VUzSAV5BVV95cUxQNkFrbnUxLWl4dVlqcU5uWXBhQ01oLTJzSHN0WUhjdlVNcU5udVFIVnFldHJiMU1aSHU2R1YtM01xc2wxTE42WDdYYS12YTk5MXBueXZBV3dwYWJpR2Fn?oc=5,google_rss_스테이블코인 규제 when:2d,-109.0,7.0,"digital_asset_stablecoin,stablecoin,strategy_mna_governance",stablecoin_general,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-109.0,"strategy_mna_governance,digital_asset_stablecoin",government:digital_asset,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy:announcement,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,2,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,,
3480,정부/국회,정부_국회,디지털자산기본법,가상자산 입법 등 정책 총괄하는 민주당 정책위의장에 3선 권칠승,가상자산 입법 등 정책 총괄하는 민주당 정책위의장에 3선 권칠승,디지털애셋,디지털애셋,"Tue, 18 Aug 2026 08:30:00 GMT",가상자산 입법 등 정책 총괄하는 민주당 정책위의장에 3선 권칠승 디지털애셋,https://news.google.com/rss/articles/CBMickFVX3lxTE03MzVYOExnYzdQRm1RNDhpNXFKU2ktMEFPVmZBbjZBQ05iRGhJTENLaWQ0NEpBeHdTVDhRWEZtRnVVcW5PN0FvUEZ2Wk9ua0NFMnBKSXlYVUhFenM5YlFRRkJDRktZUmM5Y0JRTEVaYkFFUQ?oc=5,google_rss_디지털자산기본법 when:2d,-110.0,1.0,"digital_asset_stablecoin,policy_legislation,stablecoin",stablecoin_legislation,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-110.0,"policy_legislation,digital_asset_stablecoin",government:digital_asset,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy:general,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,정부_국회,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,2,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,,
3452,정부/국회,정부_국회,금융정보분석원,가상자산시장 재편 급물살…3개월 내 모든 사업자 새 신고서 제출,가상자산시장 재편 급물살 3개월 내 모든 사업자 새 신고서 제출,대한경제,대한경제,"Tue, 18 Aug 2026 03:00:11 GMT",가상자산시장 재편 급물살…3개월 내 모든 사업자 새 신고서 제출 대한경제,https://news.google.com/rss/articles/CBMidEFVX3lxTE5EM1RIRERoLWtKQ2hxbWdEdlJ1VklTRTFrS09peG4tdjhWQUZTWGJpV0FpelBxRXdqcVVaU3hSOG5WQWlleGtaMElkQjdNTEpxM0lNWW1iSnFxWGxnZ0RLbUVJRzVLLWV5LTFza3BxWU5LcnNn?oc=5,google_rss_금융정보분석원 when:2d,-110.0,1.0,"digital_asset_stablecoin,platform_obligation,stablecoin",stablecoin_general,,v43_not_government_policy,,,,,,general,2.0,published_yesterday+analysis_without_direct_event,analysis_feature,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,rumor_or_report,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,-110.0,"digital_asset_stablecoin,platform_obligation",government:digital_asset,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy:general,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,,
1734,정부/국회,정부_국회,스테이블코인,"""내후년 7월부터 미승인 스테이블코인 美 판매 금지""",내후년 7월부터 미승인 스테이블코인 판매 금지,edaily.co.kr,이데일리,"Mon, 17 Aug 2026 22:10:42 GMT","""내후년 7월부터 미승인 스테이블코인 美 판매 금지"" edaily.co.kr",https://news.google.com/rss/articles/CBMigAFBVV95cUxON3hzbzhGaE9scm53NlJ0eXJzeDRoc1FCN2VPaU9aOGJMRE84X21wQVRLQjJBZ3FjM196OGJiQTI5VWdCbVdNU3pud2E3Q3BlQUhUdFhmd1BWVnQ4dklfdzBFc29EQkUzenlidGpnREdKMEdZay0tM05tMG42NjlSMg?oc=5,google_rss_스테이블코인 when:2d,-112.0,4.0,"ai_infrastructure_security,digital_asset_stablecoin,stablecoin",stablecoin_general,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-112.0,"ai_infrastructure_security,digital_asset_stablecoin",government:digital_asset,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy:general,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,government_ai_core_policy,weak_gov_basis:no_public_actor_action_domain,,
